UID,UNAME,TYPE,PID,PNAME,nVisees   ,tauxDeReponse   ,enEmploi   ,rechercheEmploi   ,auxEtudes   ,pInactives   ,tauxDeChomage   ,emploiTempsPlein   ,dureeDeRecherche    ,salaireHebdoBrut   ,emploiEnRapport   ,enRapport   
975000,Laval,0,5104,Sciences infirmières et nursing, 206  , 70.9   , 89.7   , 1.4   , 6.8   , 2.1   , 1.5   , 88.5   , 1    , 980   , 98.3   , 80.0   
975000,Laval,0,5106,Médecine, 181  , 71.8   , 1.5   , 0.0   , 96.2   , 2.3   , 0.0   , 100.0   ,x    ,x   , 100.0   , 86.4   
975000,Laval,0,5110,Médecine dentaire, 43  , 72.1   , 90.3   , 0.0   , 9.7   , 0.0   , 0.0   , 85.7   , 1    ,2 625   , 100.0   , 100.0   
975000,Laval,0,5112,Pharmacie et sciences pharmaceutiques, 134  , 70.1   , 93.6   , 0.0   , 4.3   , 2.1   , 0.0   , 95.5   , 1    ,1 726   , 100.0   , 100.0   
975000,Laval,0,5115,Diététique et nutrition, 41  , 78.0   , 84.4   , 0.0   , 15.6   , 0.0   , 0.0   , 81.5   , 3    , 805   , 95.5   , 80.0   
975000,Laval,0,5120,Ergothérapie, 54  , 70.4   , 92.1   , 0.0   , 7.9   , 0.0   , 0.0   , 100.0   , 1    , 815   , 100.0   , 100.0   
975000,Laval,0,5121,Physiothérapie, 56  , 62.5   , 91.4   , 0.0   , 8.6   , 0.0   , 0.0   , 96.9   , 1    , 814   , 100.0   , 100.0   
975000,Laval,0,5200,Sciences biologiques, 53  , 73.6   , 23.1   , 5.1   , 69.2   , 2.6   , 18.2   , 100.0   , 6    , 621   , 55.6   , 81.5   
975000,Laval,0,5211,Microbiologie, 45  , 80.0   , 27.8   , 0.0   , 69.4   , 2.8   , 0.0   , 100.0   , 6    , 623   , 70.0   , 88.0   
975000,Laval,0,5214,Biochimie, 21  , 66.7   , 35.7   , 0.0   , 64.3   , 0.0   , 0.0   , 80.0   , 6    , 845   , 50.0   , 77.8   
975000,Laval,0,5230,Mathématiques, 13  , 84.6   , 54.5   , 0.0   , 45.5   , 0.0   , 0.0   , 100.0   , 7    , 812   , 100.0   , 100.0   
975000,Laval,0,5232,Probabilités et statistiques, 5  , 100.0   , 80.0   , 0.0   , 20.0   , 0.0   , 0.0   , 75.0   , 1    , 871   , 66.7   , 100.0   
975000,Laval,0,5234,Actuariat, 67  , 77.6   , 86.5   , 1.9   , 11.5   , 0.0   , 2.2   , 97.8   , 9    ,1 135   , 93.2   , 50.0   
975000,Laval,0,5240,Sciences physiques, 24  , 70.8   , 11.8   , 0.0   , 88.2   , 0.0   , 0.0   , 0.0   ,-    ,-   ,-   , 100.0   
975000,Laval,0,5302,Agriculture, 73  , 80.8   , 66.1   , 6.8   , 25.4   , 1.7   , 9.3   , 97.4   , 4    , 757   , 89.5   , 93.3   
975000,Laval,0,5313,Sciences et technologie des aliments, 36  , 75.0   , 74.1   , 3.7   , 22.2   , 0.0   , 4.8   , 95.0   , 7    , 860   , 100.0   , 100.0   
975000,Laval,0,5332,Architecture, 83  , 86.7   , 23.6   , 2.8   , 73.6   , 0.0   , 10.5   , 76.5   , 3    , 783   , 100.0   , 98.1   
975000,Laval,0,5340,Sciences de l'informatique, 84  , 78.6   , 90.9   , 0.0   , 9.1   , 0.0   , 0.0   , 96.7   , 4    , 878   , 93.1   , 83.3   
975000,Laval,0,5353,Génie agricole et génie rural, 6  , 66.7   , 50.0   , 0.0   , 25.0   , 25.0   , 0.0   , 100.0   ,x    ,x   , 100.0   , 100.0   
975000,Laval,0,5356,Génie chimique, 15  , 73.3   , 54.5   , 0.0   , 45.5   , 0.0   , 0.0   , 100.0   , 3    ,1 121   , 83.3   , 80.0   
975000,Laval,0,5358,"Génie civil, de la construction et du transport", 95  , 70.5   , 89.6   , 0.0   , 10.4   , 0.0   , 0.0   , 98.3   , 4    , 962   , 94.9   , 85.7   
975000,Laval,0,5359,"Génie électrique, électronique et des communications", 33  , 60.6   , 75.0   , 5.0   , 20.0   , 0.0   , 6.3   , 100.0   , 22    ,1 086   , 100.0   , 100.0   
975000,Laval,0,5360,Génie mécanique, 100  , 72.0   , 80.6   , 4.2   , 13.9   , 1.4   , 4.9   , 94.8   , 12    , 943   , 87.3   , 80.0   
975000,Laval,0,5361,Génie géologique, 16  , 75.0   , 50.0   , 0.0   , 50.0   , 0.0   , 0.0   , 100.0   , 3    ,1 033   , 100.0   , 100.0   
975000,Laval,0,5369,Génie physique, 22  , 77.3   , 23.5   , 0.0   , 70.6   , 5.9   , 0.0   , 100.0   , 15    , 913   , 75.0   , 100.0   
975000,Laval,0,5371,Géodésie (arpentage), 21  , 76.2   , 75.0   , 0.0   , 18.8   , 6.3   , 0.0   , 100.0   , 5    , 877   , 100.0   , 100.0   
975000,Laval,0,5373,Génie informatique et de la construction des ordinateurs, 18  , 72.2   , 61.5   , 0.0   , 38.5   , 0.0   , 0.0   , 100.0   , 3    , 860   , 87.5   , 100.0   
975000,Laval,0,5375,"Génie forestier, foresterie et sciences du bois (sylviculture)", 44  , 77.3   , 61.8   , 2.9   , 32.4   , 2.9   , 4.5   , 95.2   , 10    , 898   , 90.0   , 72.7   
975000,Laval,0,5380,Sciences de l'activité physique, 74  , 71.6   , 62.3   , 0.0   , 37.7   , 0.0   , 0.0   , 75.8   , 7    , 756   , 84.0   , 85.0   
975000,Laval,0,5410,Communications et journalisme, 199  , 66.8   , 77.4   , 7.5   , 9.0   , 6.0   , 8.8   , 96.1   , 9    , 753   , 79.8   , 41.7   
975000,Laval,0,5420,Psychologie, 152  , 82.2   , 17.6   , 1.6   , 79.2   , 1.6   , 8.3   , 81.8   , 10    , 696   , 55.6   , 86.9   
975000,Laval,0,5432,Anthropologie, 20  , 75.0   , 13.3   , 0.0   , 80.0   , 6.7   , 0.0   , 100.0   ,x    ,x   , 50.0   , 83.3   
975000,Laval,0,5434,Économique, 33  , 78.8   , 42.3   , 0.0   , 53.8   , 3.8   , 0.0   , 100.0   , 6    , 868   , 72.7   , 85.7   
975000,Laval,0,5435,Histoire, 47  , 83.0   , 17.9   , 2.6   , 79.5   , 0.0   , 12.5   , 85.7   , 23    , 632   , 33.3   , 93.5   
975000,Laval,0,5436,Géographie, 57  , 80.7   , 15.2   , 2.2   , 76.1   , 6.5   , 12.5   , 100.0   , 3    , 828   , 42.9   , 91.4   
975000,Laval,0,5437,Sciences politiques, 86  , 75.6   , 36.9   , 3.1   , 58.5   , 1.5   , 7.7   , 91.7   , 9    , 795   , 72.7   , 89.5   
975000,Laval,0,5438,Sociologie, 20  , 85.0   , 23.5   , 5.9   , 70.6   , 0.0   , 20.0   , 75.0   , 18    , 495   , 33.3   , 100.0   
975000,Laval,0,5472,Économie rurale et agricole, 20  , 70.0   , 85.7   , 0.0   , 14.3   , 0.0   , 0.0   , 91.7   , 6    , 885   , 90.9   , 50.0   
975000,Laval,0,5474,Sciences de la consommation, 36  , 52.8   , 89.5   , 0.0   , 10.5   , 0.0   , 0.0   , 94.1   , 8    , 803   , 68.8   , 50.0   
975000,Laval,0,5477,Service social, 110  , 70.9   , 84.6   , 0.0   , 12.8   , 2.6   , 0.0   , 93.9   , 8    , 759   , 95.2   , 100.0   
975000,Laval,0,5479,"Orientation, information scolaire et professionnelle", 78  , 73.1   , 38.6   , 0.0   , 57.9   , 3.5   , 0.0   , 86.4   , 10    , 678   , 73.7   , 93.9   
975000,Laval,0,5495,Philosophie, 20  , 80.0   , 6.3   , 0.0   , 81.3   , 12.5   , 0.0   , 0.0   ,-    ,-   ,-   , 84.6   
975000,Laval,0,5498,Sciences religieuses, 14  , 78.6   , 45.5   , 9.1   , 27.3   , 18.2   , 16.7   , 100.0   , 3    , 693   , 60.0   , 66.7   
975000,Laval,0,5499,Études pluridisciplinaires en sciences humaines, 32  , 71.9   , 43.5   , 0.0   , 47.8   , 8.7   , 0.0   , 100.0   , 12    , 763   , 60.0   , 100.0   
975000,Laval,0,5571,Traduction, 48  , 75.0   , 97.2   , 0.0   , 2.8   , 0.0   , 0.0   , 97.1   , 6    , 900   , 85.3   , 0.0   
975000,Laval,0,5584,Humanités gréco-latines et archéologie classique, 18  , 88.9   , 43.8   , 0.0   , 56.3   , 0.0   , 0.0   , 71.4   , 3    , 580   , 40.0   , 88.9   
975000,Laval,0,5585,"Linguistique (phonétique, sémantique, philologie)", 9  , 88.9   , 37.5   , 0.0   , 62.5   , 0.0   , 0.0   , 66.7   ,x    ,x   , 50.0   , 100.0   
975000,Laval,0,5590,"Français, en général, et français, langue maternelle", 55  , 69.1   , 47.4   , 0.0   , 52.6   , 0.0   , 0.0   , 61.1   , 10    , 588   , 54.5   , 80.0   
975000,Laval,0,5600,Droit, 262  , 71.4   , 63.1   , 2.7   , 32.1   , 2.1   , 4.1   , 94.9   , 7    , 790   , 85.7   , 75.0   
975000,Laval,0,5704,Formation des enseignants au préscolaire et au primaire, 200  , 81.0   , 88.9   , 3.7   , 4.9   , 2.5   , 4.0   , 48.6   , 5    , 742   , 94.3   , 75.0   
975000,Laval,0,5705,Formation des enseignants spécialistes au primaire et au secondaire, 155  , 75.5   , 85.5   , 2.6   , 8.5   , 3.4   , 2.9   , 53.0   , 6    , 810   , 92.5   , 80.0   
975000,Laval,0,5708,Formation des enseignants au secondaire, 133  , 80.5   , 81.3   , 5.6   , 8.4   , 4.7   , 6.5   , 73.6   , 4    , 752   , 81.3   , 66.7   
975000,Laval,0,5709,Formation des enseignants de l'enseignement professionnel au secondaire et au collégial, 5  , 100.0   , 100.0   , 0.0   , 0.0   , 0.0   , 0.0   , 100.0   ,n.d.    ,1 168   , 100.0   ,-   
975000,Laval,0,5800,Administration des affaires, 457  , 69.1   , 81.3   , 2.8   , 13.6   , 2.2   , 3.4   , 96.1   , 7    , 836   , 87.0   , 93.0   
975000,Laval,0,5816,Relations industrielles, 159  , 66.0   , 83.8   , 1.9   , 13.3   , 1.0   , 2.2   , 97.7   , 11    , 810   , 77.9   , 85.7   
975000,Laval,0,5902,"Arts plastiques (peinture, dessin, sculpture)", 29  , 69.0   , 65.0   , 0.0   , 25.0   , 10.0   , 0.0   , 53.8   , 4    , 414   , 28.6   , 80.0   
975000,Laval,0,5903,Histoire de l'art, 31  , 80.6   , 32.0   , 4.0   , 64.0   , 0.0   , 11.1   , 37.5   , 8    , 735   , 33.3   , 81.3   
975000,Laval,0,5905,Musique, 24  , 66.7   , 43.8   , 0.0   , 56.3   , 0.0   , 0.0   , 42.9   ,n.d.    ,n.d.   , 66.7   , 88.9   
975000,Laval,0,5907,Art dramatique, 15  , 73.3   , 54.5   , 0.0   , 45.5   , 0.0   , 0.0   , 50.0   ,n.d.    , 625   , 33.3   , 100.0   
975000,Laval,0,5971,Arts graphiques (communications graphiques), 96  , 66.7   , 75.0   , 9.4   , 15.6   , 0.0   , 11.1   , 85.4   , 11    , 601   , 73.2   , 70.0   
975000,Laval,0,8000,Études plurisectorielles, 258  , 64.7   , 60.5   , 3.6   , 32.3   , 3.6   , 5.6   , 86.1   , 11    , 836   , 55.2   , 81.5   
975000,Laval,1,5102,Sciences fondamentales et sciences appliquées de la santé, 34  , 61.8   , 52.4   , 9.5   , 33.3   , 4.8   , 15.4   , 100.0   , 8    , 826   , 81.8   , 57.1   
975000,Laval,1,5104,Sciences infirmières et nursing, 14  , 92.9   , 92.3   , 0.0   , 0.0   , 7.7   , 0.0   , 100.0   , 9    ,1 392   , 91.7   ,-   
975000,Laval,1,5108,Médecine et chirurgie expérimentales, 14  , 64.3   , 55.6   , 0.0   , 44.4   , 0.0   , 0.0   , 80.0   ,n.d.    ,1 353   , 75.0   , 75.0   
975000,Laval,1,5112,Pharmacie et sciences pharmaceutiques, 32  , 68.8   , 77.3   , 0.0   , 13.6   , 9.1   , 0.0   , 88.2   , 7    ,1 243   , 93.3   , 100.0   
975000,Laval,1,5123,Orthophonie et audiologie, 31  , 87.1   , 85.2   , 0.0   , 7.4   , 7.4   , 0.0   , 91.3   , 2    , 900   , 95.2   , 100.0   
975000,Laval,1,5140,Santé communautaire et épidémiologie, 18  , 77.8   , 71.4   , 0.0   , 28.6   , 0.0   , 0.0   , 80.0   , 4    ,1 235   , 87.5   , 100.0   
975000,Laval,1,5200,Sciences biologiques, 24  , 79.2   , 84.2   , 5.3   , 10.5   , 0.0   , 5.9   , 93.8   , 14    , 822   , 86.7   , 50.0   
975000,Laval,1,5211,Microbiologie, 6  , 66.7   , 100.0   , 0.0   , 0.0   , 0.0   , 0.0   , 100.0   , 40    , 846   , 100.0   ,-   
975000,Laval,1,5230,Mathématiques, 7  , 71.4   , 60.0   , 20.0   , 20.0   , 0.0   , 25.0   , 100.0   , 5    ,1 106   , 100.0   , 100.0   
975000,Laval,1,5232,Probabilités et statistiques, 7  , 100.0   , 85.7   , 0.0   , 14.3   , 0.0   , 0.0   , 100.0   , 11    , 971   , 100.0   , 0.0   
975000,Laval,1,5240,Sciences physiques, 9  , 77.8   , 28.6   , 0.0   , 71.4   , 0.0   , 0.0   , 100.0   ,x    ,x   , 50.0   , 100.0   
975000,Laval,1,5303,"Pédologie, aménagement et conservation des sols", 5  , 100.0   , 60.0   , 20.0   , 20.0   , 0.0   , 25.0   , 100.0   , 1    , 885   , 100.0   , 100.0   
975000,Laval,1,5304,Zootechnie, 5  , 100.0   , 80.0   , 0.0   , 20.0   , 0.0   , 0.0   , 100.0   , 52    , 995   , 75.0   , 0.0   
975000,Laval,1,5332,Architecture, 56  , 75.0   , 90.5   , 2.4   , 7.1   , 0.0   , 2.6   , 97.4   , 5    , 758   , 100.0   , 100.0   
975000,Laval,1,5338,Urbanisme, 43  , 74.4   , 87.5   , 6.3   , 6.3   , 0.0   , 6.7   , 92.9   , 12    , 855   , 84.6   , 50.0   
975000,Laval,1,5356,Génie chimique, 7  , 85.7   , 50.0   , 0.0   , 50.0   , 0.0   , 0.0   , 100.0   , 1    ,1 082   , 100.0   , 100.0   
975000,Laval,1,5359,"Génie électrique, électronique et des communications", 11  , 72.7   , 62.5   , 25.0   , 12.5   , 0.0   , 28.6   , 80.0   , 7    ,1 000   , 100.0   , 100.0   
975000,Laval,1,5360,Génie mécanique, 8  , 87.5   , 100.0   , 0.0   , 0.0   , 0.0   , 0.0   , 100.0   , 12    ,1 010   , 57.1   ,-   
975000,Laval,1,5364,Génie métallurgique et des matériaux, 6  , 66.7   , 50.0   , 0.0   , 50.0   , 0.0   , 0.0   , 100.0   ,x    ,x   , 50.0   , 100.0   
975000,Laval,1,5371,Géodésie (arpentage), 5  , 100.0   , 80.0   , 0.0   , 20.0   , 0.0   , 0.0   , 100.0   , 21    , 913   , 75.0   , 100.0   
975000,Laval,1,5410,Communications et journalisme, 23  , 65.2   , 86.7   , 0.0   , 13.3   , 0.0   , 0.0   , 76.9   , 10    , 998   , 80.0   , 100.0   
975000,Laval,1,5434,Économique, 15  , 66.7   , 80.0   , 10.0   , 10.0   , 0.0   , 11.1   , 100.0   , 4    ,1 098   , 100.0   , 100.0   
975000,Laval,1,5435,Histoire, 10  , 70.0   , 71.4   , 0.0   , 28.6   , 0.0   , 0.0   , 80.0   , 24    , 833   , 50.0   , 50.0   
975000,Laval,1,5436,Géographie, 7  , 71.4   , 60.0   , 0.0   , 20.0   , 20.0   , 0.0   , 100.0   , 8    , 769   , 100.0   , 100.0   
975000,Laval,1,5437,Sciences politiques, 49  , 71.4   , 71.4   , 5.7   , 22.9   , 0.0   , 7.4   , 100.0   , 10    , 945   , 76.0   , 100.0   
975000,Laval,1,5477,Service social, 29  , 72.4   , 85.7   , 4.8   , 9.5   , 0.0   , 5.3   , 88.9   , 8    , 908   , 100.0   , 100.0   
975000,Laval,1,5479,"Orientation, information scolaire et professionnelle", 41  , 65.9   , 100.0   , 0.0   , 0.0   , 0.0   , 0.0   , 100.0   , 9    , 796   , 88.9   ,-   
975000,Laval,1,5495,Philosophie, 9  , 66.7   , 50.0   , 16.7   , 33.3   , 0.0   , 25.0   , 66.7   ,x    ,x   , 50.0   , 100.0   
975000,Laval,1,5498,Sciences religieuses, 7  , 85.7   , 83.3   , 0.0   , 0.0   , 16.7   , 0.0   , 80.0   , 1    , 554   , 100.0   ,-   
975000,Laval,1,5571,Traduction, 10  , 80.0   , 87.5   , 0.0   , 0.0   , 12.5   , 0.0   , 100.0   , 13    , 988   , 100.0   ,-   
975000,Laval,1,5585,"Linguistique (phonétique, sémantique, philologie)", 8  , 75.0   , 66.7   , 0.0   , 33.3   , 0.0   , 0.0   , 25.0   ,x    ,x   , 100.0   , 100.0   
975000,Laval,1,5590,"Français, en général, et français, langue maternelle", 22  , 86.4   , 73.7   , 0.0   , 21.1   , 5.3   , 0.0   , 71.4   , 17    , 798   , 90.0   , 100.0   
975000,Laval,1,5700,Études pluridisciplinaires en sciences de l'éducation, 7  , 100.0   , 100.0   , 0.0   , 0.0   , 0.0   , 0.0   , 71.4   , 12    , 879   , 80.0   ,-   
975000,Laval,1,5705,Formation des enseignants spécialistes au primaire et au secondaire, 6  , 66.7   , 75.0   , 0.0   , 25.0   , 0.0   , 0.0   , 0.0   ,-    ,-   ,-   , 100.0   
975000,Laval,1,5800,Administration des affaires, 184  , 65.2   , 90.8   , 3.3   , 4.2   , 1.7   , 3.5   , 97.2   , 12    ,1 119   , 77.4   , 60.0   
975000,Laval,1,5806,Gestion et administration des entreprises, 186  , 83.9   , 98.7   , 0.6   , 0.0   , 0.6   , 0.6   , 98.7   , 3    ,1 650   , 92.8   ,-   
975000,Laval,1,5816,Relations industrielles, 14  , 64.3   , 100.0   , 0.0   , 0.0   , 0.0   , 0.0   , 100.0   , 22    , 782   , 77.8   ,-   
975000,Laval,1,5850,Administration scolaire, 11  , 81.8   , 88.9   , 0.0   , 11.1   , 0.0   , 0.0   , 100.0   , 27    ,1 528   , 87.5   , 100.0   
975000,Laval,1,5902,"Arts plastiques (peinture, dessin, sculpture)", 11  , 63.6   , 85.7   , 14.3   , 0.0   , 0.0   , 14.3   , 66.7   , 26    , 721   , 100.0   ,-   
975000,Laval,1,5905,Musique, 15  , 60.0   , 77.8   , 0.0   , 11.1   , 11.1   , 0.0   , 71.4   , 16    , 928   , 80.0   , 0.0   
976000,UdM,0,5102,Sciences fondamentales et sciences appliquées de la santé, 69  , 71.0   , 14.3   , 0.0   , 85.7   , 0.0   , 0.0   , 85.7   , 5    , 988   , 50.0   , 90.5   
976000,UdM,0,5104,Sciences infirmières et nursing, 178  , 61.8   , 90.9   , 0.9   , 7.3   , 0.9   , 1.0   , 83.0   , 1    , 972   , 97.6   , 75.0   
976000,UdM,0,5106,Médecine, 238  , 65.5   , 2.6   , 0.0   , 94.2   , 3.2   , 0.0   , 100.0   , 6    , 885   , 100.0   , 85.7   
976000,UdM,0,5110,Médecine dentaire, 76  , 64.5   , 85.7   , 0.0   , 8.2   , 6.1   , 0.0   , 88.1   , 3    ,2 061   , 100.0   , 100.0   
976000,UdM,0,5111,Optométrie, 42  , 64.3   , 96.3   , 0.0   , 3.7   , 0.0   , 0.0   , 84.6   ,n.d.    ,x   , 100.0   , 100.0   
976000,UdM,0,5112,Pharmacie et sciences pharmaceutiques, 176  , 63.6   , 95.5   , 0.0   , 2.7   , 1.8   , 0.0   , 94.4   , 1    ,1 753   , 100.0   , 66.7   
976000,UdM,0,5115,Diététique et nutrition, 48  , 79.2   , 81.6   , 0.0   , 13.2   , 5.3   , 0.0   , 80.6   , 3    , 851   , 92.0   , 100.0   
976000,UdM,0,5120,Ergothérapie, 93  , 74.2   , 84.1   , 0.0   , 10.1   , 5.8   , 0.0   , 93.1   , 1    , 808   , 100.0   , 100.0   
976000,UdM,0,5121,Physiothérapie, 11  , 81.8   , 66.7   , 0.0   , 11.1   , 22.2   , 0.0   , 100.0   , 2    , 841   , 100.0   , 100.0   
976000,UdM,0,5123,Orthophonie et audiologie, 62  , 80.6   , 92.0   , 0.0   , 6.0   , 2.0   , 0.0   , 84.8   , 2    , 873   , 100.0   , 66.7   
976000,UdM,0,5140,Santé communautaire et épidémiologie, 58  , 72.4   , 97.6   , 0.0   , 2.4   , 0.0   , 0.0   , 87.8   , 9    ,1 038   , 86.1   , 100.0   
976000,UdM,0,5180,Médecine vétérinaire, 81  , 71.6   , 84.5   , 1.7   , 12.1   , 1.7   , 2.0   , 89.8   , 1    ,1 320   , 100.0   , 57.1   
976000,UdM,0,5200,Sciences biologiques, 134  , 64.9   , 25.3   , 4.6   , 69.0   , 1.1   , 15.4   , 63.6   , 6    , 738   , 57.1   , 85.0   
976000,UdM,0,5214,Biochimie, 44  , 75.0   , 12.1   , 9.1   , 72.7   , 6.1   , 42.9   , 100.0   , 12    , 697   , 50.0   , 87.5   
976000,UdM,0,5230,Mathématiques, 63  , 63.5   , 77.5   , 0.0   , 22.5   , 0.0   , 0.0   , 93.5   , 5    , 924   , 69.0   , 88.9   
976000,UdM,0,5240,Sciences physiques, 14  , 64.3   , 11.1   , 0.0   , 88.9   , 0.0   , 0.0   , 100.0   ,x    ,x   , 100.0   , 100.0   
976000,UdM,0,5245,Chimie, 44  , 75.0   , 60.6   , 3.0   , 33.3   , 3.0   , 4.8   , 90.0   , 11    , 779   , 66.7   , 72.7   
976000,UdM,0,5299,Études pluridisciplinaires en sciences pures, 14  , 78.6   , 0.0   , 0.0   , 100.0   , 0.0   ,-   ,-   ,-    ,-   ,-   , 90.9   
976000,UdM,0,5330,Design de l'environnement, 86  , 66.3   , 80.7   , 5.3   , 8.8   , 5.3   , 6.1   , 93.5   , 15    , 659   , 76.7   , 80.0   
976000,UdM,0,5332,Architecture, 69  , 72.5   , 18.0   , 4.0   , 76.0   , 2.0   , 18.2   , 77.8   , 2    , 794   , 71.4   , 97.4   
976000,UdM,0,5334,Architecture paysagiste, 21  , 85.7   , 66.7   , 11.1   , 11.1   , 11.1   , 14.3   , 91.7   , 19    , 659   , 81.8   , 100.0   
976000,UdM,0,5338,Urbanisme, 48  , 72.9   , 62.9   , 2.9   , 34.3   , 0.0   , 4.3   , 90.9   , 19    , 785   , 85.0   , 83.3   
976000,UdM,0,5340,Sciences de l'informatique, 31  , 61.3   , 68.4   , 5.3   , 26.3   , 0.0   , 7.1   , 100.0   , 13    , 842   , 92.3   , 80.0   
976000,UdM,0,5380,Sciences de l'activité physique, 69  , 79.7   , 54.5   , 0.0   , 41.8   , 3.6   , 0.0   , 70.0   , 6    , 722   , 95.2   , 82.6   
976000,UdM,0,5400,Études géopolitiques, 32  , 65.6   , 38.1   , 9.5   , 52.4   , 0.0   , 20.0   , 100.0   , 20    , 671   , 37.5   , 72.7   
976000,UdM,0,5410,Communications et journalisme, 152  , 57.2   , 71.3   , 3.4   , 21.8   , 3.4   , 4.6   , 91.9   , 14    , 766   , 75.4   , 84.2   
976000,UdM,0,5420,Psychologie, 187  , 77.5   , 42.8   , 1.4   , 55.9   , 0.0   , 3.1   , 71.0   , 11    , 736   , 59.1   , 88.9   
976000,UdM,0,5432,Anthropologie, 69  , 72.5   , 28.0   , 6.0   , 64.0   , 2.0   , 17.6   , 85.7   , 2    , 644   , 25.0   , 71.9   
976000,UdM,0,5434,Économique, 54  , 66.7   , 50.0   , 11.1   , 33.3   , 5.6   , 18.2   , 83.3   , 15    , 791   , 33.3   , 75.0   
976000,UdM,0,5435,Histoire, 47  , 76.6   , 30.6   , 5.6   , 61.1   , 2.8   , 15.4   , 72.7   , 4    , 678   , 25.0   , 81.8   
976000,UdM,0,5436,Géographie, 36  , 69.4   , 48.0   , 4.0   , 44.0   , 4.0   , 7.7   , 83.3   , 16    , 703   , 30.0   , 81.8   
976000,UdM,0,5437,Sciences politiques, 164  , 67.1   , 40.9   , 4.5   , 53.6   , 0.9   , 10.0   , 84.4   , 12    , 714   , 34.2   , 84.7   
976000,UdM,0,5438,Sociologie, 28  , 75.0   , 57.1   , 0.0   , 33.3   , 9.5   , 0.0   , 91.7   , 6    , 893   , 54.5   , 85.7   
976000,UdM,0,5439,Criminologie, 112  , 73.2   , 78.0   , 0.0   , 20.7   , 1.2   , 0.0   , 95.3   , 5    , 797   , 86.9   , 70.6   
